business_name,phone,address,website,rating,review_count,place_id,query_source,date_pulled
Brakes Plus,(972) 434-4340,475 North Valley Parkway;North Valley Parkway North Lewisville TX 75067,,,,osm:way:665633500,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(972) 602-3385,2505 I 20 Frontage Road Grand Prairie TX 75052,,,,osm:way:665956005,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(972) 278-6444,1500 Eastgate Drive Garland TX 75041,,,,osm:way:666368155,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(817) 840-2827,13032 Northwest US Highway 287 Haslet TX 76052,,,,osm:way:666655989,osm overpass car_repair in Dallas,2026-09-14
Mobil 1 Lube Express,(469) 293-8332,761 West Round Grove Road Dallas,http://www.mo1le.com,,,osm:way:667522389,osm overpass car_repair in Dallas,2026-09-14
Spring Creek Auto Repair,(972) 881-7314,5401 Alma Drive Plano TX 75023,,,,osm:way:667540881,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(972) 291-3939,142 North Highway 67 Cedar Hill TX 75104,,,,osm:way:667581481,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(972) 285-6308,2201 North Galloway Avenue Mesquite TX 75150,,,,osm:way:669048083,osm overpass car_repair in Dallas,2026-09-14
Crash Champions,(972) 285-3480,1215 US Highway 80 Mesquite TX 75150,https://crashchampions.com/locations/crash-champions-e-mesquite,,,osm:way:669789469,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(972) 527-6012,301 West Spring Creek Parkway Plano TX 75023,,,,osm:way:674351311,osm overpass car_repair in Dallas,2026-09-14
Kwik Kar Oil Change & Auto Care,(940) 484-1900,2233 Colorado Boulevard Denton TX 76205,https://kwikkardenton.com/locations/kwik-kar-denton-colorado-blvd/,,,osm:way:675281906,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(972) 722-7964,693 East Interstate 30 Rockwall TX 75087,,,,osm:way:675730649,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(469) 366-0188,5150 Lakeview Parkway Rowlett TX 75088,,,,osm:way:676950094,osm overpass car_repair in Dallas,2026-09-14
Bryant's Tire Shop,(469) 347-1369,7564 Main Street The Colony TX 75056,,,,osm:way:678211222,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(972) 292-0707,2990 FM 423 Little Elm TX 75068,https://www.discounttire.com/store/tx/little-elm/s/1757,,,osm:way:691317347,osm overpass car_repair in Dallas,2026-09-14
Keller Alliance Auto Repair,(817) 431-0009,1485 South Main Street Keller TX 76248,http://kellerallianceautorepair.com,,,osm:way:691722445,osm overpass car_repair in Dallas,2026-09-14
Firestone,(469) 651-1228,760 East Interstate 30 Rockwall TX 75087,https://local.firestonecompleteautocare.com/texas/rockwall/760-ih-30-east/,,,osm:way:698280651,osm overpass car_repair in Dallas,2026-09-14
"Jackson Automotive Specialist, Inc.",(972) 771-5791,608 White Hills Drive Rockwall TX 75087,,,,osm:way:698280652,osm overpass car_repair in Dallas,2026-09-14
The Painting Palace,(972) 727-9411,1030 West Lucas Road Lucas TX 75002,,,,osm:way:709373871,osm overpass car_repair in Dallas,2026-09-14
Advanced Auto Repair,(940) 382-1691,612 Fort Worth Drive Denton TX 76201,https://advancedtireandrepair.com/,,,osm:way:709811867,osm overpass car_repair in Dallas,2026-09-14
Tommy's Hi Tech Auto,(940) 222-4355,620 Fort Worth Drive Denton TX 76201,https://www.tommyht.com/,,,osm:way:709812813,osm overpass car_repair in Dallas,2026-09-14
Brake Stop,(214) 821-6040,4308 Live Oak Street Dallas,http://www.brakestopdallas.com/,,,osm:way:711055062,osm overpass car_repair in Dallas,2026-09-14
B&B Tires,(682) 518-0754,1773 North Main Street Mansfield TX 76063,https://b-b-tires.business.site/,,,osm:way:713063210,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(817) 788-1557,8632 Davis Boulevard North Richland Hills TX 76182,,,,osm:way:713504240,osm overpass car_repair in Dallas,2026-09-14
NTB,(817) 476-1101,8509 Precinct Line Road North Richland Hills TX 76182,https://www.mavis.com/locations/north-richland-hills-tx/?stnum=4497,,,osm:way:713507243,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(817) 483-8175,3405 Forest Hill Circle Forest Hill TX 76140,,,,osm:way:713756710,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(940) 891-0659,2245 South Loop 288 Denton TX 76205,,,,osm:way:715188686,osm overpass car_repair in Dallas,2026-09-14
Precision Auto Diagnostics,(972) 576-2505,Dallas,,,,osm:way:717712833,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(940) 326-6034,8051 South Interstate 35E Corinth TX 76210,,,,osm:way:750312850,osm overpass car_repair in Dallas,2026-09-14
Firestone,(817) 502-3158,5450 Overton Ridge Boulevard Fort Worth TX 76132,https://local.firestonecompleteautocare.com/texas/fort-worth/5450-overton-ridge-blvd/,,,osm:way:760095761,osm overpass car_repair in Dallas,2026-09-14
Caliber Collision,(817) 491-0001,1361 North US Highway 377 Roanoke TX 76262,https://www.caliber.com/find-a-location/roanoke,,,osm:way:793599297,osm overpass car_repair in Dallas,2026-09-14
Shield's Service,(972) 722-3851,202 South Goliad Street Rockwall TX 75087,https://shieldsservice.com/,,,osm:way:805459817,osm overpass car_repair in Dallas,2026-09-14
Auto & Lube,(972) 722-7565,2225 Ridge Road Rockwall TX,,,,osm:way:805459919,osm overpass car_repair in Dallas,2026-09-14
Jiffy Lube,(972) 596-1002,1229 Coit Road Plano TX 75075,https://www.jiffylube.com/locations/tx/plano/3794,,,osm:way:1004785709,osm overpass car_repair in Dallas,2026-09-14
Brakes Plus,(972) 315-2926,200 West Round Grove Road Lewisville TX 75067,,,,osm:way:1078679039,osm overpass car_repair in Dallas,2026-09-14
Caliber Collision,(817) 508-9288,8732 Harmon Road Fort Worth TX 76177,https://www.caliber.com/find-a-location/cac-presidio-junction-harmon,,,osm:way:1107461504,osm overpass car_repair in Dallas,2026-09-14
Caliber Collision,(214) 469-1538,275 Old Newman Road Frisco TX 75034,,,,osm:way:1109133583,osm overpass car_repair in Dallas,2026-09-14
Christian Brothers Automotive Frisco West,(214) 705-3341,8110 FM 423 Frisco TX 75034,https://www.cbac.com/frisco-west/,,,osm:way:1109133873,osm overpass car_repair in Dallas,2026-09-14
Caliber Collision,(972) 317-0493,1230 Justin Road Lewisville TX 75077,https://www.caliber.com/find-a-location/flower-mound,,,osm:way:1113160403,osm overpass car_repair in Dallas,2026-09-14
Caliber Collision,(469) 552-9617,202 Ryan Drive Red Oak 75154,,,,osm:way:1234742376,osm overpass car_repair in Dallas,2026-09-14
Bartlett Auto Repair,(817) 295-9250,113 East Renfro Street Burleson TX 76028,,,,osm:way:1239791528,osm overpass car_repair in Dallas,2026-09-14
Texas Collision Centers,(817) 207-4700,100 Successful Dr Fort Worth TX 76140,https://texascollisioncenters.com/,,,osm:way:1272579148,osm overpass car_repair in Dallas,2026-09-14
Caliber Auto Care,(214) 978-4414,5444 State Highway 78 South Sachse TX 75048,https://www.caliber.com/find-a-location/cac-sachse,,,osm:way:1279205633,osm overpass car_repair in Dallas,2026-09-14
Hercules Muffler & Radiator Shop,(214) 826-8886,402 South Carroll Avenue Dallas TX 75223,,,,osm:way:1293503492,osm overpass car_repair in Dallas,2026-09-14
Christian Brothers Automotive,(469) 757-4399,129 East Ralph Hall Parkway Rockwall TX 75032,https://www.cbac.com/rockwall/,,,osm:way:1296334908,osm overpass car_repair in Dallas,2026-09-14
Columbia Auto Repair,(214) 821-8118,113 North Collett Avenue Dallas,,,,osm:way:1298966470,osm overpass car_repair in Dallas,2026-09-14
Lavon Tire Service,(972) 771-8099,11001 State Highway 205 Lavon TX 75166,https://www.lavontireservice.com/,,,osm:way:1315360669,osm overpass car_repair in Dallas,2026-09-14
Brakes Plus,(469) 731-4330,5440 Warren Parkway Frisco TX 75034,,,,osm:way:1327394134,osm overpass car_repair in Dallas,2026-09-14
Brakes Plus,(817) 766-5950,8621 Precinct Line Road North Richland Hills TX 76182,https://www.brakesplus.com/schedule-appointment/?storenum=0319,,,osm:way:1342551975,osm overpass car_repair in Dallas,2026-09-14
Take 5 Oil Change,(682) 237-5728,9238 Benbrook Boulevard Dallas,https://www.take5.com/locations/oil-change/texas/benbrook/33001/,,,osm:way:1368511272,osm overpass car_repair in Dallas,2026-09-14
Kwik Kar Oil and Lube,(817) 249-0081,8724 Benbrook Boulevard Dallas,https://dfwkwikkar.com/benbrook/,,,osm:way:1368604235,osm overpass car_repair in Dallas,2026-09-14
Brakes Plus,(682) 363-0510,1665 North US Highway 377 Roanoke TX 76262,https://www.brakesplus.com/stores/roanoke/tx/0333/,,,osm:way:1420260086,osm overpass car_repair in Dallas,2026-09-14
Justin Automotive,(940) 441-1122,828 West 1st Street Justin TX 76247,https://www.justinautomotive.com/,,,osm:way:1550952996,osm overpass car_repair in Dallas,2026-09-14
Virginia Auto Service,(602) 266-0200,386 East Virginia Avenue Phoenix AZ 85004,http://www.virginiaautoservice.com,,,osm:node:2840177551,osm overpass car_repair in Phoenix,2026-09-14
MGA Collision Center,(480) 626-5811,950 North Stadem Drive Tempe AZ 85281,https://mgacollisioncenter.com,,,osm:node:3047805062,osm overpass car_repair in Phoenix,2026-09-14
"Scottsdale Muffler & Automotive, Inc.",(480) 994-4741,1879 East 3rd Street Tempe AZ 85288,https://scottsdalemuffler.com,,,osm:node:3129900250,osm overpass car_repair in Phoenix,2026-09-14
Clayton's Automotive,(623) 934-7950,7961 West Gold Dust Avenue Peoria AZ 85345,,,,osm:node:3949379181,osm overpass car_repair in Phoenix,2026-09-14
Walmart Tire & Lube Express,(602) 973-6565,6145 North 35th Avenue Phoenix AZ 85017,,,,osm:node:4272692124,osm overpass car_repair in Phoenix,2026-09-14
Simon and Sons #1 Quality Auto Repair,(602) 274-1604,Phoenix,,,,osm:node:4381801503,osm overpass car_repair in Phoenix,2026-09-14
521 Automotive,(480) 248-8469,334 West 10th Avenue Mesa AZ 85210,https://www.521automotive.com/,,,osm:node:4794212216,osm overpass car_repair in Phoenix,2026-09-14
North Mountain Auto Repair,(602) 641-5571,15038 North Cave Creek Road Phoenix 85032,https://www.northmountainauto.com/,,,osm:node:5146450849,osm overpass car_repair in Phoenix,2026-09-14
Brakes Plus,(602) 923-0000,Phoenix,https://www.brakesplus.com,,,osm:node:5649897894,osm overpass car_repair in Phoenix,2026-09-14
Imports Inc.,(480) 962-4830,320 East 10th Drive Mesa AZ 85210,http://importsincmesa.com,,,osm:node:5913086186,osm overpass car_repair in Phoenix,2026-09-14
Chuck's Auto Body Repair,(480) 201-6405,16537 East Laser Drive Fountain Hills AZ 85268,,,,osm:node:6122211697,osm overpass car_repair in Phoenix,2026-09-14
Bell Road RV Center,(602) 971-2450,2727 East Bell Road Phoenix AZ 85032,https://www.bellroadrv.com/,,,osm:node:6345516985,osm overpass car_repair in Phoenix,2026-09-14
Cactus Window Tint,(480) 248-8966,8295 East Raintree Drive Scottsdale AZ 85260,https://cactustint.com/,,,osm:node:6401608480,osm overpass car_repair in Phoenix,2026-09-14
Walmart Auto Care Center,(480) 962-4053,857 North Dobson Road Mesa AZ 85201,https://www.walmart.com/,,,osm:node:6611923285,osm overpass car_repair in Phoenix,2026-09-14
Dynasty Collision,(602) 529-3304,6502 North 27th Avenue Phoenix AZ 85017,https://dynastycollision.com/,,,osm:node:7028154250,osm overpass car_repair in Phoenix,2026-09-14
Gemba Automotive,(480) 966-1442,424 West Guadalupe Road Mesa AZ 85210,https://www.gembaautomotive.com/mesa-guadalupe-location,,,osm:node:7727708968,osm overpass car_repair in Phoenix,2026-09-14
Creation Collision Center,(480) 650-6565,305 East Comstock Drive Chandler AZ 85225,https://creationcollisioncenter.com/,,,osm:node:7729587048,osm overpass car_repair in Phoenix,2026-09-14
Crawford's Auto Repair,(480) 201-0740,450 East Frye Road Chandler AZ 85225,https://www.crawfordsautoservice.com,,,osm:node:7776709186,osm overpass car_repair in Phoenix,2026-09-14
Strip Your Ride Blasting,(480) 636-6563,9222 North 13th Avenue Phoenix AZ 85021,https://www.stripyourrideblasting.com/,,,osm:node:8347466317,osm overpass car_repair in Phoenix,2026-09-14
Carlife,(623) 244-4399,7909 West Campo Bello Drive Glendale AZ 85308,https://www.carlifeautocare.com/,,,osm:node:8684189255,osm overpass car_repair in Phoenix,2026-09-14
A Pit Stop Garage,(623) 842-3300,Phoenix,,,,osm:node:8774132522,osm overpass car_repair in Phoenix,2026-09-14
Beyer Motor Works,(480) 961-9449,300 South 79th Street Chandler AZ 85226,https://beyermotorworks.com/,,,osm:node:9223783120,osm overpass car_repair in Phoenix,2026-09-14
"Extreme Wheels, Tires & Rim Shop",(480) 892-9433,1497 E Baseline Rd Ste 4-109 Gilbert AZ 85233,https://extremewheels.com/,,,osm:node:9527720133,osm overpass car_repair in Phoenix,2026-09-14
Walmart Auto Care Center,(623) 845-6093,2020 North 75th Avenue Phoenix AZ 85035,,,,osm:node:9576363420,osm overpass car_repair in Phoenix,2026-09-14
Johnnys Tires Shop,(623) 328-8200,7115 N 51st Ave Glendale AZ 85301,https://johnnystireshop.com,,,osm:node:9753648107,osm overpass car_repair in Phoenix,2026-09-14
AZ Wrap & Tint,(480) 535-5285,1497 E Baseline Rd Ste 4-109 Gilbert AZ 85233,https://azautowrap.com/,,,osm:node:10212174980,osm overpass car_repair in Phoenix,2026-09-14
Yota Pros,(480) 699-2880,7144 South Priest Drive Tempe AZ 85283,https://yotapros.com/,,,osm:node:10234725375,osm overpass car_repair in Phoenix,2026-09-14
SHM Motorsports,(480) 898-0292,452 South Extension Road Mesa AZ 85210,https://shmotorsports.com,,,osm:node:11195231356,osm overpass car_repair in Phoenix,2026-09-14
Crash Champions,(623) 486-1100,Phoenix,https://crashchampions.com/locations/crash-champions-thunderbird,,,osm:node:11216886214,osm overpass car_repair in Phoenix,2026-09-14
AutoSilo Windshield Replacement,(602) 698-9513,2724 West McLellan Boulevard Phoenix AZ 85017,https://mesawindshields.com/,,,osm:node:11875716891,osm overpass car_repair in Phoenix,2026-09-14
Moncada WTS,(602) 347-5423,7002 North 23rd Laen Phoenix AZ 85021,https://moncadawts.com,,,osm:node:11927819508,osm overpass car_repair in Phoenix,2026-09-14
Walmart Auto Care Center,(623) 925-9931,1100 North Estrella Parkway Goodyear AZ 85338,,,,osm:node:12029920355,osm overpass car_repair in Phoenix,2026-09-14
Walmart Auto Care Center,(623) 872-0943,5010 North 95th Avenue Phoenix AZ 85305,,,,osm:node:12029965013,osm overpass car_repair in Phoenix,2026-09-14
Walmart Auto Care Center,(623) 935-4181,13055 West Rancho Santa Fe Boulevard Avondale AZ 85392,,,,osm:node:12029979691,osm overpass car_repair in Phoenix,2026-09-14
Forrest Collision,(602) 973-3030,1729 West Colter Street Phoenix AZ 85015,https://forrestcollision.com/,,,osm:node:12077382070,osm overpass car_repair in Phoenix,2026-09-14
Safelite AutoGlass,(888) 843-2798,2405 West University Drive Tempe AZ 85281,,,,osm:node:12189370085,osm overpass car_repair in Phoenix,2026-09-14
Don's Automotive Shop,(623) 247-6282,7740 W Indian School Rd #3B Phoenix AZ 85033,https://donsautomotiveshop.com/,,,osm:node:12397177876,osm overpass car_repair in Phoenix,2026-09-14
Valvoline,(480) 550-8243,3275 West Peoria Avenue Phoenix AZ 85029,,,,osm:node:12476445707,osm overpass car_repair in Phoenix,2026-09-14
J-N-J Auto Service,(623) 930-7936,3528 West Cactus Road Phoenix AZ 85029,https://jnjautoservice.com,,,osm:node:12493031198,osm overpass car_repair in Phoenix,2026-09-14
All Valley Car Care,(623) 243-6206,11541 W Bell Rd Surprise AZ 85378,https://allvalleycarcare.com/auto-repair-shop-surprise-az/,,,osm:node:12836872401,osm overpass car_repair in Phoenix,2026-09-14
Gemba Automotive,(602) 427-5676,6605 West Chandler Boulevard Chandler AZ 85226,,,,osm:node:12913419497,osm overpass car_repair in Phoenix,2026-09-14
Take 5 Oil Change,(480) 359-1240,3501 West Bell Road Phoenix AZ,https://www.take5.com/locations/oil-change/arizona/phoenix/30916,,,osm:node:12986789203,osm overpass car_repair in Phoenix,2026-09-14
Sunn West City's Auto Body,(623) 546-4122,17126 North 134th Drive Surprise AZ 85378,https://sunnwest.com,,,osm:node:12990560511,osm overpass car_repair in Phoenix,2026-09-14
Firestone Complete Auto Care,(623) 282-3524,1124 Thunderbird Street Phoenix 85309,,,,osm:node:13233723801,osm overpass car_repair in Phoenix,2026-09-14
David & Sons Collisions,(602) 620-6050,2604 North 36th Street Phoenix AZ 85008,https://www.davidandsonscollision.com/,,,osm:node:13316776562,osm overpass car_repair in Phoenix,2026-09-14
Innovated Wraps,(480) 527-6880,1733 East McKellips Road Tempe AZ 85288,https://www.innovatedwrapsusa.com/,,,osm:node:13358077914,osm overpass car_repair in Phoenix,2026-09-14
Latin Mufflers/Fenix Auto Care,(602) 461-3809,East Jones Avenue Phoenix 85050,,,,osm:node:13463006401,osm overpass car_repair in Phoenix,2026-09-14
Gemba Automotive,(480) 446-0484,1375 South McClintock Drive Phoenix,https://www.gembaautomotive.com/auto-repair-shop-tempe-az,,,osm:node:13489073968,osm overpass car_repair in Phoenix,2026-09-14
Gemba Automotive,(623) 214-6933,13315 W Bell Road Surprise AZ 85378,https://www.gembaautomotive.com/surprise-location,,,osm:node:13506449638,osm overpass car_repair in Phoenix,2026-09-14
Gemba Automotive,(480) 947-4863,3014 N Civic Center Plaza Scottsdale AZ 85251,https://www.gembaautomotive.com/scottsdale-location,,,osm:node:13528170770,osm overpass car_repair in Phoenix,2026-09-14
Gannon Ceramic Coatings & Mobile,(602) 833-2892,2330 North Horne Mesa AZ 85203,https://gannondetailing.com/,,,osm:node:13532906889,osm overpass car_repair in Phoenix,2026-09-14
The Wrap Room,(480) 353-8240,2140 East 5th Street Tempe AZ 85281,,,,osm:node:13565548473,osm overpass car_repair in Phoenix,2026-09-14
Big O Tires,(623) 276-7525,28376 N Vistancia Blvd Peoria AZ 85383,,,,osm:node:13602872427,osm overpass car_repair in Phoenix,2026-09-14
LEKSFIXIT,(602) 684-6529,640 South Smith Road Tempe AZ 85281,,,,osm:node:13621210402,osm overpass car_repair in Phoenix,2026-09-14
BBB Motorwërks - A Revline Motorsports Company,(602) 315-0680,4818 South 40th Place Phoenix AZ 85040,,,,osm:node:13679283824,osm overpass car_repair in Phoenix,2026-09-14
FineDetailing,(480) 332-6654,7900 East Greenway Road Scottsdale AZ 85260-1713,https://finedetailingaz.com,,,osm:node:13760464328,osm overpass car_repair in Phoenix,2026-09-14
